n,M_g_per_mol,weight_fraction,Mn,Mw,PDI
190769,5351070.45,5.8867778135266166e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
190900,5354745.0,5.8754029017230005e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191032,5358447.600000001,5.863960597225832e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191164,5362150.2,5.852537782188684e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191296,5365852.8,5.8411344333941406e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191429,5369583.45,5.829664360047499e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191561,5373286.05,5.818300021064261e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191693,5376988.65,5.806955078417386e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191826,5380719.3,5.7955437829481075e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
191958,5384421.9,5.7842377096565216e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192091,5388152.55,5.772865530724925e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192224,5391883.2,5.761512948205302e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192356,5395585.8,5.7502650758801446e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192489,5399316.45,5.7389514677292764e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192622,5403047.100000001,5.727657384585373e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192756,5406805.8,5.716298105074151e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
192889,5410536.45,5.7050431466358875e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193022,5414267.100000001,5.693807641340127e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193155,5417997.75,5.682591565270627e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193289,5421756.45,5.671310782446552e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193422,5425487.100000001,5.6601336386740236e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193556,5429245.8,5.648892032264625e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193690,5433004.5,5.637670050772324e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193824,5436763.2,5.6264676696870815e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
193958,5440521.9,5.615284864489444e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194092,5444280.600000001,5.6041216106507304e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194226,5448039.3,5.592977883633353e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194360,5451798.0,5.581853658890932e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194494,5455556.7,5.570748911868623e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194629,5459343.45,5.5595809649959536e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194763,5463102.15,5.548515244613351e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
194898,5466888.9,5.537386565736495e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195033,5470675.65,5.52627755623136e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195167,5474434.350000001,5.515270262239393e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195302,5478221.100000001,5.504200370789233e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195437,5482007.850000001,5.493150073428105e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195572,5485794.600000001,5.482119344985422e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195707,5489581.350000001,5.4711081602839034e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195843,5493396.15,5.460035147154042e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
195978,5497182.9,5.4490631186782916e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196113,5500969.65,5.438110558186827e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196249,5504784.45,5.4270965269010725e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196384,5508571.2,5.4161829705056944e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196520,5512386.0,5.40520818106364e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196656,5516200.8,5.3942530463680834e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196792,5520015.600000001,5.3833175406306394e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
196928,5523830.4,5.372401638058079e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197064,5527645.2,5.3615053128522876e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197200,5531460.0,5.35062853921082e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197336,5535274.8,5.339771291326729e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197473,5539117.65,5.328853926220152e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197609,5542932.45,5.318035795510678e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197746,5546775.3,5.3071577828088255e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
197882,5550590.100000001,5.296378665239245e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198019,5554432.95,5.2855399001283214e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198156,5558275.8,5.2747207911894944e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198293,5562118.65,5.2639213120175034e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198430,5565961.5,5.25314143620456e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198567,5569804.350000001,5.242381137340333e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198704,5573647.2,5.2316403890121135e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198842,5577518.100000001,5.2208409794053365e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
198979,5581360.95,5.210139395125237e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199117,5585231.850000001,5.199379381825948e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199254,5589074.7,5.188716855148537e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199392,5592945.600000001,5.1779961309285e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199530,5596816.5,5.167295082274037e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199668,5600687.4,5.156613682179597e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199806,5604558.3,5.1459519036389473e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
199944,5608429.2,5.135309719645443e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200082,5612300.100000001,5.1246871031922415e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200220,5616171.0,5.1140840272724415e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200358,5620041.9,5.103500464879326e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200497,5623940.850000001,5.092859908781202e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200635,5627811.75,5.0823154333356734e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200774,5631710.7,5.071714192626961e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
200913,5635609.65,5.0611326392853616e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201052,5639508.600000001,5.050570745716914e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201191,5643407.55,5.0400284843290555e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201330,5647306.5,5.029505827530991e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201469,5651205.45,5.019002747733669e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201608,5655104.4,5.008519217350239e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201747,5659003.350000001,4.9980552087959414e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
201887,5662930.350000001,4.9875356246586565e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202026,5666829.3,4.977110716966646e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202166,5670756.3,4.9666304590393904e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202305,5674655.25,4.956244541108021e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202445,5678582.25,4.9458034975023454e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202585,5682509.25,4.9353820891835186e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202725,5686436.25,4.9249802879891615e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
202865,5690363.25,4.914598065760823e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203005,5694290.25,4.9042353943441e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203146,5698245.3,4.8938184361091326e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203286,5702172.3,4.883494921015511e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203427,5706127.350000001,4.873117341697797e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203567,5710054.350000001,4.8628328695591926e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203708,5714009.4,4.8524945550009396e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203849,5717964.45,4.8421758996892655e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
203990,5721919.5,4.8318768748975624e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204130,5725846.5,4.821670286664396e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204272,5729829.600000001,4.8113376019969134e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204413,5733784.65,4.8010972964647485e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204554,5737739.7,4.7908765066065e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204695,5741694.75,4.780675203726729e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204837,5745677.850000001,4.770421216894973e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
204978,5749632.9,4.760258939609645e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205120,5753616.0,4.750044196976535e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205262,5757599.100000001,4.73984910195635e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205404,5761582.2,4.7296736252756714e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205545,5765537.25,4.7195891895824114e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205688,5769548.4,4.709381409879319e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205830,5773531.5,4.699264612657516e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
205972,5777514.600000001,4.6891673167633204e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206114,5781497.7,4.6790894929651236e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206257,5785508.850000001,4.668960347245403e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206399,5789491.95,4.658921516592652e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206542,5793503.100000001,4.648831579373824e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206685,5797514.25,4.6387612705679244e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206827,5801497.350000001,4.6287807770770566e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
206970,5805508.5,4.618749498947955e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207113,5809519.65,4.6087377600527656e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207256,5813530.8,4.598745530616404e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207400,5817570.0,4.588703109882852e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207543,5821581.15,4.5787499459906566e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207686,5825592.3,4.568816202088811e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207830,5829631.5,4.5588325855039076e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
207974,5833670.7,4.548868600971121e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208117,5837681.850000001,4.5389932088492674e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208261,5841721.05,4.529068261617532e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208405,5845760.25,4.5191628556774136e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208549,5849799.45,4.5092769607298315e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208693,5853838.65,4.4994105464883154e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208837,5857877.850000001,4.4895635826792234e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
208982,5861945.100000001,4.479667860039698e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209126,5865984.3,4.469859840873021e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209271,5870051.55,4.4600032719995285e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209415,5874090.75,4.4502340756976064e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209560,5878158.0,4.440416538021802e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209705,5882225.25,4.4306185373325426e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209850,5886292.5,4.4208400428178904e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
209995,5890359.75,4.411081023680525e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
210140,5894427.0,4.401341449137788e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
210285,5898494.25,4.39162128842198e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
210430,5902561.5,4.3819205107806284e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
210576,5906656.8,4.3721723841470206e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
210721,5910724.05,4.362510413603888e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
210867,5914819.350000001,4.352801299424856e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211013,5918914.65,4.343111711609572e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211158,5922981.9,4.3335077861210485e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211304,5927077.2,4.323857023903082e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211450,5931172.5,4.314225694373182e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211596,5935267.8,4.304613766268103e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211743,5939391.15,4.2949555726087366e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
211889,5943486.45,4.285382485983184e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
212035,5947581.75,4.275828706882291e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
212182,5951705.100000001,4.266228965693879e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
212329,5955828.45,4.256648733978961e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
212475,5959923.75,4.247152953349571e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
212622,5964047.100000001,4.237611513014789e-05,1402187.8329780614,2804347.635020272,1.9999800091434317
